owner, sectorId, date_created, last_updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uiBBs5WCc3hKkPmAxkbd5V8M0U42,11/9/2019,11/9/2019,11/9/2019,11/9/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lCV6pM5IQiNs8TEeTTDqSPL2QY73,11/7/2019,11/7/2019,11/7/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LWswDJSSXbX7KVN3bq5NM7TRNhS2,11/12/2019,11/12/2019,11/12/2019,11/12/2019,11/12/2019,11/12/2019,11/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DtmvFq0gQEREQYFZMP4pgYKkALS2,9/12/2019,9/12/2019,9/12/2019,9/12/2019,9/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1MMJ5LE6KHMoiOeks9uETNEtP9z1,7/12/2019,7/12/2019,7/12/2019,7/12/2019,7/12/2019,7/12/2019,7/17/2019,7/12/2019,7/12/2019,7/12/2019,7/12/2019,7/12/2019,7/12/2019,7/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j9xd5Q4uq6URXFhhzn3KWdLPSWz2,10/28/2019,10/28/2019,10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sd8ccr2RjSMbeotesvYXlQvCYiJ3,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,9/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DXGB4SwYTih42Q01EblKzFYxFhO2,5/15/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/10/2019,5/15/2019,5/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ndDObx3DN4NriE39UMZiNuWStCX2,9/26/2019,9/26/2019,9/26/2019,9/26/2019,9/26/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLsdeJ4kipga0oGlgik4WnE6Ce03,10/17/2019,8/28/2019,10/2/2019,10/22/2019,7/29/2019,8/8/2019,7/26/2019,10/9/2019,7/26/2019,9/2/2019,6/12/2019,7/22/2019,7/30/2019,9/3/2019,5/28/2019,10/17/2019,7/23/2019,7/18/2019,8/7/2019,8/1/2019,8/1/2019,7/18/2019,5/21/2019,7/16/2019,9/2/2019,8/14/2019,7/17/2019,8/2/2019,8/1/2019,10/10/2019,10/28/2019,8/28/2019,5/24/2019,8/20/2019,10/2/2019,10/2/2019,7/26/2019,6/14/2019,8/30/2019,6/27/2019,9/12/2019,8/6/2019,8/19/2019,10/31/2019,6/3/2019,6/3/2019,6/27/2019,7/12/2019,10/3/2019,10/9/2019,9/13/2019,7/16/2019,10/11/2019,10/11/2019,7/31/2019,8/6/2019,9/4/2019,9/12/2019,7/31/2019,10/23/2019,9/13/2019,7/26/2019,9/2/2019,9/13/2019,10/29/2019,10/9/2019,6/3/2019,8/6/2019,10/29/2019,10/9/2019,8/6/2019,8/7/2019,9/4/2019,7/26/2019,8/1/2019,7/26/2019,9/5/2019,8/28/2019,8/28/2019,9/2/2019,7/23/2019,8/13/2019,8/1/2019,9/5/2019,7/26/2019,7/12/2019,9/4/2019,10/29/2019,9/16/2019,8/1/2019,9/12/2019,9/4/2019,8/14/2019,11/12/2019,6/17/2019,11/6/2019,8/1/2019,10/9/2019,10/29/2019,10/9/2019,8/14/2019,8/30/2019,10/11/2019,7/17/2019,8/15/2019,8/7/2019,8/23/2019,7/17/2019,10/11/2019,8/6/2019,5/30/2019,10/11/2019,8/28/2019,5/28/2019,10/22/2019,10/31/2019,5/22/2019,9/26/2019,10/9/2019,11/12/2019,8/9/2019,9/2/2019,7/31/2019,8/27/2019,6/13/2019,8/14/2019,6/17/2019,8/16/2019,10/3/2019,8/1/2019,8/22/2019,9/12/2019,5/24/2019,6/12/2019,6/3/2019,7/22/2019,10/22/2019,8/8/2019,5/21/2019,7/26/2019,8/2/2019,7/16/2019,10/11/2019,10/10/2019,7/25/2019,8/14/2019,9/4/2019,9/10/2019,8/6/2019,7/16/2019,8/27/2019,8/9/2019,7/1/2019,8/21/2019,10/2/2019,7/1/2019,10/9/2019,8/2/2019,10/11/2019,5/28/2019,10/9/2019,9/2/2019,7/18/2019,9/9/2019,8/7/2019,7/1/2019,9/13/2019,6/17/2019,7/17/2019,6/3/2019,8/22/2019,6/14/2019,10/9/2019,8/2/2019,8/9/2019,8/1/2019,7/26/2019,7/19/2019,8/6/2019,8/28/2019,10/9/2019,6/4/2019,11/4/2019,7/15/2019,11/12/2019,6/3/2019,7/17/2019,8/22/2019,9/12/2019,9/12/2019,7/26/2019,8/28/2019,8/29/2019,9/13/2019,10/9/2019,10/11/2019,10/17/2019,6/17/2019,7/17/2019,11/11/2019,10/29/2019,7/1/2019,10/21/2019,8/27/2019,6/27/2019,6/14/2019,7/16/2019,7/22/2019,8/9/2019,7/12/2019,6/12/2019,9/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4KSW0y6Szid9X4DySjRKpColadr2,10/31/2019,10/31/2019,10/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II1CwgjOG1P8ZYQxVuLCb20hYZ63,9/23/2019,9/23/2019,9/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iBvtNFvnTHXp8jIO6vnDcLJ92MO2,10/29/2019,10/30/2019,10/29/2019,10/30/2019,10/29/2019,10/29/2019,10/30/2019,10/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zB9IdihyYJhKfBEknZmAKTyVzF03,4/24/2019,4/24/2019,4/24/2019,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYJus7QFdZV1CmSWrwPQYgExNSz1,9/13/2019,9/27/2019,9/14/2019,9/20/2019,9/11/2019,9/24/2019,9/20/2019,9/19/2019,9/14/2019,9/14/2019,9/13/2019,9/20/2019,9/20/2019,9/23/2019,9/20/2019,9/14/2019,9/14/2019,9/19/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/13/2019,9/14/2019,9/14/2019,9/14/2019,9/19/2019,9/14/2019,9/13/2019,9/13/2019,9/14/2019,9/11/2019,9/20/2019,9/14/2019,9/25/2019,9/14/2019,9/14/2019,9/20/2019,9/13/2019,9/14/2019,9/11/2019,9/14/2019,9/14/2019,9/13/2019,9/19/2019,9/13/2019,9/20/2019,9/17/2019,9/14/2019,9/20/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/17/2019,9/14/2019,9/14/2019,9/20/2019,9/14/2019,9/20/2019,9/16/2019,9/11/2019,9/24/2019,9/11/2019,9/14/2019,9/20/2019,9/11/2019,9/20/2019,9/14/2019,9/13/2019,9/13/2019,9/14/2019,9/16/2019,9/16/2019,9/19/2019,9/13/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/13/2019,9/13/2019,9/12/2019,9/14/2019,9/14/2019,9/23/2019,9/11/2019,9/14/2019,9/23/2019,9/14/2019,9/23/2019,9/14/2019,9/20/2019,9/14/2019,9/13/2019,9/19/2019,9/14/2019,9/17/2019,9/17/2019,9/13/2019,9/20/2019,9/11/2019,9/13/2019,9/20/2019,9/20/2019,9/14/2019,9/11/2019,9/11/2019,9/20/2019,9/11/2019,9/23/2019,9/14/2019,9/11/2019,9/23/2019,9/14/2019,9/27/2019,9/14/2019,9/11/2019,9/14/2019,9/16/2019,9/14/2019,9/11/2019,9/23/2019,9/27/2019,9/14/2019,9/14/2019,9/14/2019,9/11/2019,9/11/2019,9/23/2019,9/14/2019,9/16/2019,9/19/2019,9/11/2019,9/11/2019,9/14/2019,9/11/2019,9/20/2019,9/20/2019,9/13/2019,9/12/2019,9/27/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/24/2019,9/20/2019,9/25/2019,9/14/2019,9/14/2019,9/14/2019,9/17/2019,9/24/2019,9/14/2019,9/16/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/14/2019,9/19/2019,9/16/2019,9/17/2019,9/11/2019,9/13/2019,9/14/2019,9/14/2019,9/14/2019,9/24/2019,9/14/2019,9/25/2019,9/20/2019,9/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8tlx6KM0OxaLH4zb5CDmWjOE66m1,10/22/2019,10/22/2019,10/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLLrSYwTRZaH80pR193mYnuAWQb2,11/6/2019,11/11/2019,11/6/2019,11/6/2019,11/11/2019,11/6/2019,11/6/2019,11/11/2019,11/6/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qOAvxYHL13VeBNEUVb1MFoccQk23,9/29/2019,9/29/2019,9/29/2019,9/29/2019,9/29/2019,9/29/2019,9/29/2019,9/29/2019,9/29/2019,9/29/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W9yNQwBatlfDnhR1SvYdxwfJ6sJ3,9/19/2019,9/19/2019,9/19/2019,9/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSWDoQ6os2MVfvSKkGUMJpagS7m2,10/21/2019,10/15/2019,10/22/2019,10/20/2019,10/21/2019,10/22/2019,10/21/2019,10/20/2019,10/21/2019,10/20/2019,10/20/2019,10/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
srv8tWa6ljWA4aYYYbJnrbw03Uc2,11/13/2019,11/13/2019,11/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M8tp75XgdoMXzcOL8IQAPcfffVh2,10/24/2019,10/24/2019,10/24/2019,10/24/2019,10/24/2019,10/28/2019,10/28/2019,10/28/2019,10/24/2019,10/28/2019,10/28/2019,10/24/2019,10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kBpd4MpVkoZajFmKAFnGg5QMdDb2,10/10/2019,9/13/2019,9/13/2019,9/2/2019,10/10/2019,9/13/2019,9/13/2019,10/27/2019,9/13/2019,9/26/2019,9/24/2019,10/9/2019,9/13/2019,9/26/2019,9/13/2019,9/13/2019,9/26/2019,9/24/2019,9/25/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xxtmkusZdFRxG2PR5WVcZG8ImXF2,10/23/2019,10/22/2019,10/23/2019,10/23/2019,10/20/2019,10/23/2019,10/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMG4UCD1OXMkrFh0S6CMgF8B4i92,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,4/15/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zqimMgHgWFU5VKShwhHjrejSURw2,5/24/2019,5/24/2019,5/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
byejKE97ByQqH865hSPNepbE6X62,7/31/2019,8/1/2019,7/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3uzaYqSRBsgiK19UluVdTMQzypT2,9/17/2019,9/17/2019,9/17/2019,9/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3Wz5hUbptd7IXZdc1zPBVCB0Yi1,11/9/2019,11/9/2019,11/9/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mVv4bPuc9RU9wdJ2ZzUO0ofOc1H3,9/29/2019,7/22/2019,9/23/2019,7/13/2019,8/31/2019,8/31/2019,8/14/2019,9/23/2019,7/22/2019,7/14/2019,7/15/2019,7/22/2019,9/29/2019,9/23/2019,7/22/2019,7/14/2019,8/31/2019,9/29/2019,8/31/2019,7/15/2019,7/13/2019,7/13/2019,7/22/2019,7/22/2019,7/22/2019,8/31/2019,8/31/2019,7/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MXWh816hCfTNxOhSjtK3BqX05YH3,9/15/2019,9/15/2019,9/17/2019,9/17/2019,9/15/2019,9/17/2019,9/15/2019,9/17/2019,9/15/2019,9/15/2019,9/15/2019,9/15/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uqvnfGE1YVgLe20O6LttIX3WCXq2,8/26/2019,8/26/2019,8/26/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UWHkbfUYCnQdRmjKQaXN88wZ2p52,10/26/2019,10/26/2019,10/26/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMsYLSuabMZCRPJu4e4maZ7jB0i2,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,11/8/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
